Cover_Type,Distance_To_Hydrology,Eastern_Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Northern_Aspect,Slope,Southern_Aspect,Vertical_Distance_To_Hydrology,Western_Aspect,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4
2,0.9150724646584176,0,0.5235721794193146,1.1417986073346587,1.1417986073346587,1.1417986073346587,2.12900286783288,0.9654205416574291,0,0.05895830365743483,1,0.015080312403143418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.019525961852351316,0,0.2793569527855245,-0.3054929105895895,-0.3054929105895895,-0.3054929105895895,1.6588221866671393,-0.08185764856272543,0,1.2418796827715775,0,0.7662554812518387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.3333584976730224,0,0.4134359007413308,0.0015083204852510274,0.0015083204852510274,0.0015083204852510274,2.0316460333699897,0.2656482963739622,0,1.2418796827715775,1,1.1418430656761867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.9557472233720178,0,-0.0031665446927815113,0.08922295793520546,0.08922295793520546,0.08922295793520546,-0.043035656075629335,-0.9387216223792154,1,-0.8873787996338792,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.767827640941926,0,0.6097657888194756,1.4487998384094993,1.4487998384094993,1.4487998384094993,2.7214456201845754,0.7750063252537646,0,-0.4142102479882222,0,0.7172657963269239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.027193479353639,0,0.6097657888194756,1.229513244784613,1.229513244784613,1.229513244784613,1.240716091376898,1.0415862282188948,0,-0.8873787996338792,1,0.8152451661767537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.7003993512790425,0,0.7989128761142738,-0.26163559186461227,-0.26163559186461227,-0.26163559186461227,1.8014612697174202,-0.6769020748241769,1,-0.5325023858996365,0,-0.8667340162453251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.6484950239122278,0,0.25302001657991974,0.5716534639099549,0.5716534639099549,0.5716534639099549,1.8150459442936375,-0.6531002977737188,0,0.5321268553030919,0,-0.27885779714634606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.1004572350615114,0,0.3176652236300406,0.396224189010046,0.396224189010046,0.396224189010046,0.4045039007964158,1.1510744026510018,1,-0.8873787996338792,0,0.1783792621528598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.39481315567828396,1,-0.15879389499862806,-0.26163559186461227,-0.26163559186461227,-0.26163559186461227,-0.9283036159591183,0.4370210911372602,0,-0.5325023858996365,0,-0.2461980071964028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.1957313811902369,1,0.6815937966529433,-0.43706486676452116,-0.43706486676452116,-0.43706486676452116,1.9274968616189911,0.23708616391341253,0,0.29554257948026336,0,-1.2423216006696727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.2680561483265365,1,0.6959593982196368,-0.0862063169647034,-0.0862063169647034,-0.0862063169647034,2.7267285491864377,0.27516900719414544,0,-0.5325023858996365,0,0.3253483169276046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.20365117350037698,0,0.2602028173632665,-0.9633526914642477,-0.9633526914642477,-0.9633526914642477,0.7448754693449695,-0.16754404594437441,1,0.4138347173916776,0,-0.7524247514205236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.624723872740306,1,0.3080881559189116,0.5277961451849776,0.5277961451849776,0.5277961451849776,0.47469138610687145,0.6607577954115659,0,-0.769086661722465,0,0.11305968225297325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.9466835088487279,0,0.25062574965213746,-0.3054929105895895,-0.3054929105895895,-0.3054929105895895,1.9041010331821726,-0.9387216223792154,1,0.6504189932145061,0,-0.6544453815706938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.9557472233720178,0,-0.058234684031773364,0.396224189010046,0.396224189010046,0.396224189010046,-0.13888308225227305,-0.9387216223792154,1,-0.8873787996338792,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.21838356592760233,0,-0.4077976554879825,0.9225120137097726,0.9225120137097726,0.9225120137097726,-1.0052834385576825,0.2656482963739622,0,-1.715423765013779,0,-0.8667340162453251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.9317921949041088,0,0.38231043068016146,1.0540839698847042,1.0540839698847042,1.0540839698847042,0.7622336646368026,0.9797016078877039,0,-0.4142102479882222,1,0.0967297872780016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.0949683292871635,0,-0.03429201475395082,0.22079491411013713,0.22079491411013713,0.22079491411013713,-0.07095970937118695,-1.0815322846819637,1,-1.1239630754567078,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.7191431668202021,1,0.7031421990029836,0.22079491411013713,0.22079491411013713,0.22079491411013713,2.799180146926263,0.7369234819730317,0,-0.769086661722465,0,0.5213070566272642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.4506367748542905,0,-0.38146071928237774,0.1769375953851599,0.1769375953851599,0.1769375953851599,-0.9283036159591183,0.4893850006482679,1,-0.8873787996338792,0,-0.09922895242165805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.3907272337215831,0,0.4086473668857663,-0.6124941416644301,-0.6124941416644301,-0.6124941416644301,1.9456097610539473,-0.3674789731682221,1,0.05895830365743483,0,-0.4584866418710341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.23066782064348,0,0.6097657888194756,1.3610852009595449,1.3610852009595449,1.3610852009595449,2.7780484309188136,1.2415211554427426,0,-0.5325023858996365,1,1.027533800851385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.7730158636669299,1,0.24104868194100845,-0.787923416564339,-0.787923416564339,-0.787923416564339,2.411262217360949,-0.7625884722058258,0,0.7687111311259204,0,-0.5401361167458922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.9550528494589522,0,0.38231043068016146,0.22079491411013713,0.22079491411013713,0.22079491411013713,2.2210767732939076,-0.9387216223792154,1,-1.0056709375452935,0,-0.7850845413704669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.0949683292871635,0,0.17161494103532307,0.4400815077350232,0.4400815077350232,0.4400815077350232,0.523747155409878,-1.0815322846819637,1,-1.242255213368122,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.0949683292871635,0,0.001621989162782998,0.790940057534841,0.790940057534841,0.790940057534841,0.2180919774449906,-1.0815322846819637,0,-1.0056709375452935,1,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.3884831336288675,1,0.03993026000729907,0.7470827388098638,0.7470827388098638,0.7470827388098638,-0.02416805249754986,-0.3674789731682221,0,-0.8873787996338792,0,-0.4094969569461192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.7717807260263094,0,0.40146456610241954,0.4400815077350232,0.4400815077350232,0.4400815077350232,1.3184506181185855,-0.7625884722058258,0,0.05895830365743483,0,-0.5238062217709206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.9538268415392754,0,0.20513467802427462,0.6155107826349321,0.6155107826349321,0.6155107826349321,2.6074852945729754,-0.9387216223792154,1,-1.242255213368122,0,-0.9157237011702399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.8934848221422711,0,0.06387292928512162,0.3085095515600916,0.3085095515600916,0.3085095515600916,0.418088575372633,-0.8815973574581161,1,-0.769086661722465,0,-0.6544453815706938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.5764646557535885,0,-0.09175442102072492,0.3523668702850688,0.3523668702850688,0.3523668702850688,-0.5396309822506811,0.6321956629510163,1,-1.242255213368122,0,-1.0137030710200698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.9934307592065273,0,-0.07738881945403141,0.396224189010046,0.396224189010046,0.396224189010046,-0.5237821952450943,1.0606276498592613,1,-1.0056709375452935,0,-0.7687546463954952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.9556698997859868,0,0.27696268585774225,0.5277961451849776,0.5277961451849776,0.5277961451849776,0.923740351265163,-0.9387216223792154,1,-1.4788394891909504,0,-0.8504041212703534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.2918024774738089,1,0.8539810154532657,-0.4809221854894984,-0.4809221854894984,-0.4809221854894984,1.4331656478733088,0.33229327211524473,0,-0.29591811007680796,0,-0.29518769212131774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.5989647431668543,1,0.509206577852621,0.4400815077350232,0.4400815077350232,0.4400815077350232,1.408260411150244,0.6369560183611078,0,-1.3605473512795363,0,0.0477401023530867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.5876012501212453,0,0.25302001657991974,0.9663693324347499,0.9663693324347499,0.9663693324347499,0.6950649958988397,-0.5674139003920697,0,-1.242255213368122,1,-0.556466011720864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.4156908814652234,0,0.5523033825527015,0.08922295793520546,0.08922295793520546,0.08922295793520546,2.4595632825208322,1.4938199921775979,0,0.7687111311259204,0,-0.7850845413704669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.5880466441054512,1,0.7677874060531045,0.1769375953851599,0.1769375953851599,0.1769375953851599,1.531277186479322,0.5845921088501002,0,-0.4142102479882222,0,0.7172657963269239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.6965969742646185,0,0.2817512197133068,1.2733705635095904,1.2733705635095904,1.2733705635095904,0.8422323038078596,-0.6769020748241769,0,-1.0056709375452935,1,-0.6381154865957221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.5835056875897326,0,-0.022320680115039546,0.5277961451849776,0.5277961451849776,0.5277961451849776,-0.4052936447747552,1.6651927869408958,1,-1.3605473512795363,0,-0.6054556966457788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.4349513445552588,0,0.8156727446087496,0.8786546949847954,0.8786546949847954,0.8786546949847954,1.3697704998509617,0.45606251277762666,0,-0.05933383425397942,1,0.24369884205274636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.8140619790537458,0,0.2817512197133068,0.8347973762598182,0.8347973762598182,0.8347973762598182,2.8263494960786972,-0.7959109600764671,0,-0.29591811007680796,0,-0.7034350664956087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.16251676193354256,0,0.29611682128000033,-0.4809221854894984,-0.4809221854894984,-0.4809221854894984,0.72600786576689,0.19424296522258802,1,-0.29591811007680796,0,-0.18087842729651624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.0949683292871635,1,-0.3000556437377811,0.5716534639099549,0.5716534639099549,0.5716534639099549,-0.28303157358880027,-1.0815322846819637,0,-1.5971316271023648,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.06380233398998475,0,0.8132784776809673,-0.9194953727392706,-0.9194953727392706,-0.9194953727392706,2.3682440812029277,-0.04377480528199253,1,0.5321268553030919,0,-0.13188874237160134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.16103322925082372,0,-0.22104483512096668,-0.17392095441465785,-0.17392095441465785,-0.17392095441465785,-0.38793544948292213,-0.12470084725354992,1,-0.6507945238110507,0,-0.6707752765456654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.11207856978715955,1,0.640891258880645,0.4839388264600004,0.4839388264600004,0.4839388264600004,1.8942898793215712,0.1371187003014887,0,-1.242255213368122,0,-0.08289905744668641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.5055807107098903,0,0.42780150230802433,0.1769375953851599,0.1769375953851599,0.1769375953851599,1.49278727518004,-0.47696714760032916,1,-0.5325023858996365,0,-0.8177443313204101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.3850771935218676,1,0.9329918240700801,0.7032254200848865,0.7032254200848865,0.7032254200848865,0.9388344341276265,-0.3674789731682221,0,-0.8873787996338792,0,-0.34417737704623264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.6640786977725023,0,0.49244670935814516,0.7470827388098638,0.7470827388098638,0.7470827388098638,1.8814599088884771,0.7226424157427569,1,-1.5971316271023648,0,-0.9320535961452117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.5906880359195372,0,0.38231043068016146,1.2733705635095904,1.2733705635095904,1.2733705635095904,2.495789081390745,-0.5674139003920697,0,-0.05933383425397942,0,-0.6381154865957221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.1639203392775614,1,0.3751276298968147,-0.21777827313963508,-0.21777827313963508,-0.21777827313963508,0.9984560614343576,0.19424296522258802,0,-0.29591811007680796,0,-0.14821863734657298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.4614118333198369,0,0.24583721579657297,0.26465223283511435,0.26465223283511435,0.26465223283511435,0.2460160307405482,0.4941453560583595,1,-1.0056709375452935,0,0.0477401023530867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.6105100882400742,0,0.9258090232867333,0.8786546949847954,0.8786546949847954,0.8786546949847954,2.652767543160366,1.6604324315308043,0,-0.29591811007680796,0,0.6356163214520657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.8995621953647469,0,0.24583721579657297,0.22079491411013713,0.22079491411013713,0.22079491411013713,0.8392134872353669,-0.8815973574581161,1,-1.0056709375452935,0,-0.7850845413704669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.7000719986414237,0,0.36794482911346793,0.045365639210228244,0.045365639210228244,0.045365639210228244,2.2995660041787183,-0.6769020748241769,1,-0.8873787996338792,0,-0.7687546463954952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.8965545084890709,0,0.38231043068016146,-0.43706486676452116,-0.43706486676452116,-0.43706486676452116,2.3878663889241305,-0.8815973574581161,1,-0.29591811007680796,0,-0.7034350664956087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.5361536245400679,0,0.415830167669113,1.3610852009595449,1.3610852009595449,1.3610852009595449,2.538052513405643,-0.5102896354709704,0,0.05895830365743483,0,-0.6707752765456654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.36555070314978777,1,0.36076202833012116,0.396224189010046,0.396224189010046,0.396224189010046,1.0384553810198862,-0.3531979069379473,0,-1.0056709375452935,0,-0.2461980071964028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.6991731749168948,0,0.4110416338135485,1.185655926059636,1.185655926059636,1.185655926059636,2.303339524894334,-0.6769020748241769,0,-0.8873787996338792,0,-0.7197649614705803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.9545151541704547,0,0.38231043068016146,0.4839388264600004,0.4839388264600004,0.4839388264600004,2.4142810339334417,-0.9387216223792154,1,-1.3605473512795363,0,-0.8993938061952683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.8995621953647469,0,0.38470469760794374,0.1769375953851599,0.1769375953851599,0.1769375953851599,2.4369221582271368,-0.8815973574581161,1,-0.769086661722465,0,-0.7850845413704669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.7839026951255369,0,0.387098964535726,0.26465223283511435,0.26465223283511435,0.26465223283511435,2.458808578377709,-0.7625884722058258,1,-0.6507945238110507,0,-0.8014144363454385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.8090467549638523,1,-0.10851428951520072,-0.6124941416644301,-0.6124941416644301,-0.6124941416644301,-0.10718550824109954,-0.7959109600764671,0,0.4138347173916776,0,-0.6054556966457788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0.6136426673129707,0,0.4756868408636694,0.7032254200848865,0.7032254200848865,0.7032254200848865,2.6157870401473304,0.6607577954115659,0,-0.4142102479882222,0,-0.18087842729651624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.06208479792731923,1,0.29372255435221806,0.4400815077350232,0.4400815077350232,0.4400815077350232,0.590915824147841,0.07047372456020613,0,-0.769086661722465,0,0.14571947220291653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.8100654139395776,1,0.11415253476854896,0.5716534639099549,0.5716534639099549,0.5716534639099549,0.38412688893208996,-0.7959109600764671,0,-0.6507945238110507,0,-0.6217855916207505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.5261271017886155,1,0.4780811077914517,0.08922295793520546,0.08922295793520546,0.08922295793520546,2.184096270280872,-0.5102896354709704,0,-0.5325023858996365,0,-0.4258268519210908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0.8652826400700336,0,0.5307549802026612,0.13308027666018268,0.13308027666018268,0.13308027666018268,2.6293717147235474,0.917816987556513,1,-0.1776259721653937,0,-0.09922895242165805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.3102532516991626,1,0.8276440792476608,-0.4809221854894984,-0.4809221854894984,-0.4809221854894984,2.341074732050493,0.3513346937556112,0,-0.1776259721653937,0,-0.29518769212131774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.8146375681092491,1,0.4972352432137097,0.6155107826349321,0.6155107826349321,0.6155107826349321,2.214284436005799,-0.7959109600764671,0,-1.5971316271023648,0,-0.7197649614705803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.6715438660434994,0,0.4828696416470162,0.6593681013599093,0.6593681013599093,0.6593681013599093,2.349376477624848,-0.6531002977737188,0,-1.0056709375452935,0,-0.5891258016708072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.5923992057446441,1,0.5810345856860886,0.4400815077350232,0.4400815077350232,0.4400815077350232,1.6633504115258784,-0.5674139003920697,0,-1.242255213368122,0,-0.7034350664956087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
